Mesures enregistrées le 23/05/23 à 18:03

 Données n°1 ------------------------------------------

Nuage de points : Nuage 1

X	;	Y	;	Z
0.27074156811708655	;	0.10296235519238	;	0.2754287038302457
0.2724545484651684	;	0.10319536500902	;	0.26523519363887516
0.2721261350940134	;	0.10344586993743	;	0.25789957346166825
0.27134845546619446	;	0.10334958891714	;	0.24939895363783599
0.27081403691028977	;	0.10342486843367	;	0.24154139212151104
0.2717045184888044	;	0.10356350124925	;	0.23379106759434298
0.2727448302486503	;	0.1035241527047	;	0.22881112497391462
0.27780157145369694	;	0.10383423573736	;	0.22761725992779389
0.2865684321758491	;	0.10437319365116	;	0.2302313166740818
0.2928164395064214	;	0.10431324875055	;	0.22954228455567618
0.3011495491779108	;	0.10474599301669	;	0.22990610432704028
0.30975465301687444	;	0.10472485788755	;	0.22972658277842695
0.3193915965530617	;	0.10515354470557	;	0.23053767624344917
0.3279176459688274	;	0.10540860258335	;	0.23052824657913454
0.3258842907935092	;	0.10538239033887	;	0.23897687464603565
0.3263621651786942	;	0.10475686221435	;	0.24701578202341304
0.3263703482680742	;	0.10488010320873	;	0.25509648218581477
0.323717211113979	;	0.10484416671392	;	0.26414335652268095
0.3236707441971974	;	0.10507190150102	;	0.2726458777558636
0.3236757149100929	;	0.1046160474863	;	0.27986130089807987
0.3262184448749693	;	0.10497546176563	;	0.2888027952230414
0.3249859028165098	;	0.10463953576862	;	0.2962818377200633
0.3254550748478126	;	0.10455941431065	;	0.3040060759804301
0.32406790310381106	;	0.10420429864699	;	0.31034756230643756
0.32108558365060297	;	0.10441252040193	;	0.31660958825490515
0.31612039272641995	;	0.1038943292841	;	0.32168594500316383
0.3091145715251646	;	0.10373312829567	;	0.32595934826814577
0.2965243856009074	;	0.10362406880506	;	0.32755612366197145
0.2976802666709455	;	0.10374487440235	;	0.3206230022033975
0.28880981075127987	;	0.10342488247048	;	0.3132270962113023
0.28733766816740797	;	0.10364610581647	;	0.3032317874829233
0.29047952836939467	;	0.10332213104375	;	0.2984011442918524
0.29380296811758694	;	0.10324566104783	;	0.29276574311582165
0.30159757074466753	;	0.10387299201248	;	0.2901849366747641
0.308918637761676	;	0.104253358839	;	0.28866735853710185
0.3139888891135307	;	0.10418722529452	;	0.2921158250542492
0.32003911129856966	;	0.10434913456526	;	0.2976923271958874
0.30498695432450607	;	0.10409665607088	;	0.32108012246544054
0.29505004085101083	;	0.10351910852422	;	0.2861310312096669
0.2918685935199713	;	0.10408234444378	;	0.278177659104334
0.29821782663107593	;	0.10432776481871	;	0.27282335928636414
0.3054499117524291	;	0.10427508192348	;	0.2760659750440699
0.3100245542907121	;	0.10469964410507	;	0.2830532525750926
0.32730332317744626	;	0.10508094374466	;	0.26917127582306916
0.31544494623663194	;	0.10483592039065	;	0.28092319566793933
0.3178407910724396	;	0.10436385441424	;	0.28641453049512355
0.31411175630945126	;	0.10459365509672	;	0.2711078251985678
0.31605868720966945	;	0.10455699715317	;	0.26539693936893005
0.3065937972962964	;	0.10473050790983	;	0.26783562907412545
0.30777648649346445	;	0.10472742974714	;	0.2573396821810455
0.31680172944255325	;	0.10474939321338	;	0.2574690461512182
0.3181356801362723	;	0.10478816463937	;	0.2508678799085261
0.30933976127377355	;	0.10470660715802	;	0.25122979815627966
0.31650411769186176	;	0.10469845575765	;	0.2429992902116928
0.31941399827008504	;	0.10465733029322	;	0.23691030932364673
0.3078296251015152	;	0.10482624355535	;	0.2363431007802832
0.3088938191023332	;	0.10475119827668	;	0.2437031643978499
0.29849437546009516	;	0.10445113181684	;	0.23645709971843235
0.28999158364791233	;	0.10427360155573	;	0.23575650539978868
0.2804663817631177	;	0.10380383787906	;	0.23261596883568503
0.2776790228893481	;	0.10346259497872	;	0.2379138027602777
0.27818428624570957	;	0.10333502545452	;	0.24586574021868918
0.2864612761577678	;	0.10402386639193	;	0.24137581100624203
0.2958392284046512	;	0.10455627557808	;	0.24355767489005736
0.2961776505173747	;	0.10442647708812	;	0.25010296184118186
0.2993833377051246	;	0.10407373882749	;	0.25882644962785456
0.28641981002743844	;	0.10384871106031	;	0.2510911824074167
0.27947801770693037	;	0.10324650739036	;	0.25667432797926115
0.28171449144527966	;	0.10359826062615	;	0.2667486535697204
0.29067815556489635	;	0.10372852085918	;	0.2601010824445874
0.2983766745854333	;	0.10403063398068	;	0.2640130730906704
0.27572323169058127	;	0.10349391269868	;	0.27411639250020786
0.28075184530623254	;	0.10321069902889	;	0.27445046953548186
0.29105070306490133	;	0.10354010799095	;	0.2663750993465834
0.2811786835762393	;	0.10299453575784	;	0.28264396192092567
0.2813902970955723	;	0.10377561515681	;	0.2909822499741058
0.2869001603770982	;	0.10398911748322	;	0.2862646382297466
0.28080717894972196	;	0.10347104166517	;	0.3095555056228765
0.2864556619921365	;	0.10308372060116	;	0.31787577984603804
0.2821980705863245	;	0.10329821176099	;	0.29841888127450095


 Données n°4 ------------------------------------------

Nuage de points : Nuage 4

X	;	Y	;	Z
0.2987228060796187	;	0.19986472340275	;	0.3293671701110896
0.30675952299649567	;	0.20016991179609	;	0.3275493235054732
0.31253949658640895	;	0.20028441313431	;	0.32571431034121484
0.31779118338599716	;	0.19990853346583	;	0.32097738251315416
0.3213864723466997	;	0.20013957738783	;	0.315513672688505
0.3233360440305666	;	0.19984826352103	;	0.30580274192203494
0.32536662147540707	;	0.19893309578148	;	0.2994102951514147
0.3229897668453626	;	0.19796854169071	;	0.2870167671317995
0.3248203348228477	;	0.19773047448503	;	0.2798668655669591
0.32502351819677383	;	0.19762410824561	;	0.27198518972146246
0.3241947909022896	;	0.19690315468701	;	0.2630201565041684
0.328066403657002	;	0.19670154344044	;	0.25518115863766627
0.32763989152260875	;	0.19634054311531	;	0.2467576192985001
0.327865846660836	;	0.19587747646316	;	0.23615518072737532
0.3272159405323152	;	0.19534162628749	;	0.2308036929347898
0.3168007557985508	;	0.19495976308355	;	0.2292451434858933
0.3046901712129808	;	0.19498350663701	;	0.22889655436127698
0.2959361802932851	;	0.19480272610605	;	0.2306643438202326
0.28742614904526415	;	0.19432904047533	;	0.22896736453174016
0.27874737247764836	;	0.19418027436989	;	0.22884158650851613
0.2732078131719614	;	0.1941419970515	;	0.2315651512090359
0.26989989497382083	;	0.19450062298028	;	0.23827956086018565
0.2724196005143799	;	0.19509188480003	;	0.24568662324510543
0.27258484216132756	;	0.19768394540669	;	0.3014358684367267
0.2728265678553945	;	0.19725162316189	;	0.2942891306150881
0.2735616642373742	;	0.19694606324594	;	0.2854026972781074
0.27296777350336693	;	0.19664205643375	;	0.27982914890350896
0.27577939187440265	;	0.19592944130106	;	0.2726584126524434
0.2710602673750638	;	0.19584348177216	;	0.2654424986099906
0.27383979585953533	;	0.19555747398819	;	0.2606093785283714
0.2738065765785392	;	0.19503961671903	;	0.25362155143073445
0.27479088591947753	;	0.19792519946904	;	0.30691515221018767
0.27557079446610977	;	0.1984271424308	;	0.3139307391135635
0.28076405456133297	;	0.19906585521566	;	0.32110237200436825
0.2879055251056751	;	0.19948003670879	;	0.3271893303338945
0.2979379419272839	;	0.19947601797321	;	0.3190987549352048
0.304441631961201	;	0.19956079924936	;	0.31733436258600245
0.31128730169850816	;	0.19980386918901	;	0.3152671276306605
0.3142117880186401	;	0.19953751532674	;	0.3070456534683273
0.31418862382609225	;	0.19904511267773	;	0.3020116201424448
0.3122879922492356	;	0.19867117911521	;	0.29515934483189266
0.3079965484062449	;	0.198110136026	;	0.2900647098982501
0.3005461141695344	;	0.19781639567904	;	0.2862565332417459
0.29530454519990734	;	0.19729499335332	;	0.2867377171488987
0.28789661824165425	;	0.19733988083822	;	0.2910062541723145
0.2845486547669237	;	0.19723486115177	;	0.29584720492481964
0.28136959189967037	;	0.19790558925225	;	0.3041927634114968
0.2881636133646722	;	0.19858104668025	;	0.31350790812138807
0.2909071164578297	;	0.19873771484083	;	0.3203690941068397
0.3052542167516918	;	0.19762758727688	;	0.28262162970443355
0.3015500521262475	;	0.19720163963725	;	0.2767198477975948
0.29352969809965124	;	0.19674754450485	;	0.28020815183682113
0.2935583849388181	;	0.19722488757206	;	0.2746978733849234
0.3193344623549901	;	0.19923210539714	;	0.29822551739406006
0.3172615205272922	;	0.19825486652953	;	0.2885467811235899
0.31026853132247845	;	0.19812923079554	;	0.28353419279125536
0.31527626854351665	;	0.19792684541475	;	0.28101050401995253
0.3164100703778324	;	0.19737142592294	;	0.273559980849274
0.30684654246758847	;	0.19711188799683	;	0.2726490788043888
0.3175997748563597	;	0.19692151543405	;	0.26753778268380757
0.3093505568010986	;	0.19676906940247	;	0.26641007128290756
0.3208958054680071	;	0.19678942399108	;	0.25917654076675534
0.3101826140066333	;	0.19623036224241	;	0.2572499768312773
0.313752207937883	;	0.1960608056357	;	0.25098902088777775
0.32006583353263307	;	0.19667282431881	;	0.25355443227083024
0.3207564115370605	;	0.19655967318537	;	0.24502074698715454
0.3188627941110338	;	0.19580531755406	;	0.2347814003635409
0.31299280569767596	;	0.19594710355767	;	0.24451088138008711
0.30996512743782134	;	0.19565698025793	;	0.23526973375776863
0.30203281583857977	;	0.19527906246121	;	0.2376449922204529
0.30593255651130835	;	0.19553346872229	;	0.24867104774132792
0.301825305042155	;	0.19598742957422	;	0.2561188319835156
0.2995471905597613	;	0.19657115751237	;	0.2631155772068826
0.2916402004737076	;	0.19596848631418	;	0.2551032666217045
0.2925967811971601	;	0.19669639764421	;	0.2639736826977388
0.29807671604286334	;	0.1968874387644	;	0.26963656534021113
0.2933590462356838	;	0.19534235550699	;	0.24417536560124106
0.29717537721497983	;	0.19552408762823	;	0.249855295232692
0.29243231642528106	;	0.19522896729272	;	0.23697407985979546
0.28519836313586366	;	0.19497070233232	;	0.23601974377970492
0.27780095564028073	;	0.19509571860645	;	0.24013568347880124
0.2840490332100559	;	0.19535761446048	;	0.24483664356649507
0.27655693400644327	;	0.19562357719803	;	0.2487335941938191
0.28360461944959087	;	0.19613255025439	;	0.25755308321067616
0.27955348007949	;	0.19586440323664	;	0.2618813362097759
0.28496286109829705	;	0.19630904520809	;	0.2655410566751169
0.28075127115069554	;	0.19637302237178	;	0.2731983446308867
0.2786130869312642	;	0.1970921688558	;	0.28053917834995934
0.28873732467123614	;	0.19666193732482	;	0.2827575132267988
0.28530860140914616	;	0.1962373956386	;	0.27059309904312523
0.28100400501601136	;	0.19711221730521	;	0.28942844407231044
0.2816711514083899	;	0.19827469911726	;	0.3128292412299581
0.30297761017326574	;	0.19968667823932	;	0.3234585961043428
0.3241128318347081	;	0.19865013351754	;	0.2921503871956563


 Données n°5 ------------------------------------------

Nuage de points : Nuage 5

X	;	Y	;	Z
0.2988291940742622	;	0.2018194289358	;	0.29160913262934285
0.29184450807145706	;	0.20188989366869	;	0.2939169330815373
0.2872139328719856	;	0.20006125696674	;	0.3013001848008011
0.2906234601216653	;	0.20364236001126	;	0.3115718579009157
0.28812873508318704	;	0.20107412565081	;	0.3080036360428888
0.2999939714496318	;	0.2021745641568	;	0.3149064777716414
0.3072678865839691	;	0.20209107431947	;	0.3114573846907182
0.31101846315053	;	0.20055135088881	;	0.3032663349578205
0.3096193334467786	;	0.19955481215368	;	0.2973606322308666
0.2920116947940624	;	0.21442426684931	;	0.2931006400572107
0.28848127380701005	;	0.2129267909971	;	0.29702947074345165
0.2866642160312094	;	0.21285514920192	;	0.30391164626527895
0.28784959457260006	;	0.20819605818795	;	0.29860253429128125
0.29193251123847613	;	0.20902403091006	;	0.31284264839580733
0.29920167322913555	;	0.21138096163404	;	0.31492296407231984
0.3039604580023764	;	0.21075071555978	;	0.31342979702692547
0.30822295505581376	;	0.20838866160699	;	0.3096198766525697
0.3100613904219209	;	0.21039173787346	;	0.30252074942904905
0.30795702718044077	;	0.20908965084885	;	0.29652624091131524
0.3035860832905754	;	0.21394055191591	;	0.29261879057695783
0.2966314481986601	;	0.21147023629638	;	0.2917347062716913
0.30468443051576644	;	0.20474402053466	;	0.29336868651278386
0.29250857751421155	;	0.20839971499872	;	0.2933200584204903
0.2869614620160486	;	0.20774155155531	;	0.3048028881629667
0.28951693145657065	;	0.21353715689246	;	0.31095819133819436


 Données n°6 ------------------------------------------

Nuage de points : Nuage 6

X	;	Y	;	Z
0.30323258004557635	;	0.089653548607167	;	0.2940033983920572
0.30458936561556615	;	0.096408840187375	;	0.29373203074477916
0.29793977981500813	;	0.099616417230189	;	0.29525080912715246
0.2938595482921621	;	0.10073833069227	;	0.29929602875540784
0.2922438106149857	;	0.099148712911567	;	0.3039182318541768
0.2947852534496939	;	0.10066240484175	;	0.31244368069858214
0.2966729776687882	;	0.091455271308845	;	0.29615476086411885
0.29294452435695634	;	0.090702901185601	;	0.3007084106767327
0.29181668616671885	;	0.091424508705807	;	0.3055555201968249
0.2945887128845439	;	0.095870718367356	;	0.298139908797101
0.29452783817664446	;	0.089522306981904	;	0.3132823289705518
0.3053086674351447	;	0.09034430910176	;	0.31716884437604004
0.3136093756476309	;	0.09087040171512	;	0.2999566476798537
0.310632289446648	;	0.088230170810048	;	0.296644470570677
0.3106091342039208	;	0.09517297851265	;	0.296128251907306
0.314364800058395	;	0.10071031654645	;	0.30017934506265626
0.3152068440963293	;	0.092145066528954	;	0.3049233482640256
0.3149849193328032	;	0.096460196614131	;	0.30822151117631363
0.31240793916289605	;	0.088801769125881	;	0.3132211707505525
0.31103270581062337	;	0.09969351367904	;	0.31432839632465737
0.31572141439098167	;	0.10143149640651	;	0.30513067047571096
0.30204801501484396	;	0.099462882146982	;	0.316784072882529
0.30026006779235487	;	0.089011337522759	;	0.3169536226634493
0.2949537416595946	;	0.095487730070067	;	0.31319592046267103

